date,Merchant,Barges,Other,Tugs,Tanker,Fishing,Pleasure Crafts,Excursion
2020-12-13,382,2,0,20,74,10,1,0
2020-12-14,352,13,0,23,69,11,1,0
2020-12-15,346,12,0,24,72,12,1,0
2020-12-16,363,9,0,28,68,7,1,1
2020-12-17,390,18,10,22,81,8,1,0
2020-12-18,376,6,0,24,73,9,1,0
2020-12-19,366,4,3,25,75,11,1,0
2020-12-20,357,7,0,21,66,9,1,0
2020-12-21,355,6,0,37,73,8,1,0
2020-12-22,351,4,0,20,73,9,1,0
2020-12-23,357,9,0,23,69,7,1,0
2020-12-24,321,1,0,20,74,3,1,0
2020-12-25,267,0,0,10,62,1,1,0
2020-12-26,260,0,0,15,74,1,1,0
2020-12-27,299,3,0,23,74,5,1,0
2020-12-28,293,4,0,19,76,6,1,0
2020-12-29,323,4,0,21,86,8,1,0
2020-12-30,322,2,0,20,70,8,1,0
2020-12-31,314,2,0,21,62,2,1,0
2021-01-01,286,1,0,15,61,3,1,0
2021-01-02,267,3,0,22,65,4,1,0
2021-01-03,254,3,0,21,68,5,1,0
2021-01-04,277,7,0,18,54,9,1,0
2021-01-05,297,6,0,19,64,6,1,0
2021-01-06,311,7,0,20,58,6,1,0
2021-01-07,314,10,0,29,64,7,1,0
2021-01-08,296,8,0,21,60,7,1,0
2021-01-09,262,6,0,20,62,6,1,0
2021-01-10,253,1,0,30,63,5,1,0
2021-01-11,260,9,1,31,61,9,1,0
2021-01-12,271,11,0,37,61,11,1,0
2021-01-13,270,14,0,23,57,18,1,0
2021-01-14,267,4,0,31,64,13,1,0
2021-01-15,260,10,1,23,65,12,1,0
2021-01-16,249,3,0,25,61,6,2,0
2021-01-17,238,10,4,13,61,14,2,0
2021-01-18,235,7,0,23,60,17,2,0
2021-01-19,229,11,0,26,58,15,2,0
2021-01-20,224,14,0,20,55,9,3,0
2021-01-21,211,7,0,29,51,13,3,0
2021-01-22,208,7,0,24,62,9,2,0
2021-01-23,223,9,0,21,58,5,2,0
2021-01-24,200,7,0,17,47,7,3,0
2021-01-25,225,8,0,25,50,9,2,0
2021-01-26,231,8,1,17,50,11,2,0
2021-01-27,232,10,3,25,50,7,3,0
2021-01-28,226,9,6,33,53,3,2,0
2021-01-29,217,5,2,18,51,7,2,0
2021-01-30,200,4,0,23,54,10,2,0
2021-01-31,190,2,0,17,49,10,2,0
2021-02-01,201,10,0,30,55,5,2,0
2021-02-02,200,7,0,17,52,6,1,0
2021-02-03,197,4,0,20,47,6,1,0
2021-02-04,216,9,3,32,54,3,2,0
2021-02-05,217,2,0,25,56,5,1,0
2021-02-06,212,3,0,21,49,7,1,0
2021-02-07,203,9,0,15,51,7,1,0
2021-02-08,207,9,0,17,60,8,1,0
2021-02-09,192,15,0,25,51,7,1,0
2021-02-10,181,17,1,21,50,13,1,0
2021-02-11,194,12,0,21,54,8,1,0
2021-02-12,203,3,5,26,60,5,1,0
2021-02-13,206,8,0,31,56,6,1,0
2021-02-14,197,4,0,26,58,6,1,0
2021-02-15,171,10,0,24,56,7,1,0
2021-02-16,188,8,1,19,59,7,1,0
2021-02-17,207,10,0,25,67,9,1,0
2021-02-18,207,3,1,33,63,10,2,0
2021-02-19,222,5,0,22,68,7,1,0
2021-02-20,208,7,7,16,73,6,1,0
2021-02-21,182,6,0,23,62,10,2,0
2021-02-22,180,18,2,20,61,10,1,1
2021-02-23,186,21,4,18,55,3,1,0
2021-02-24,190,16,0,17,59,6,1,0
2021-02-25,188,4,0,29,55,7,1,1
2021-02-26,201,5,0,18,48,6,1,0
2021-02-27,220,6,0,17,53,4,2,0
2021-02-28,198,7,0,24,55,2,3,0
2021-03-01,187,10,0,25,57,6,1,1
2021-03-02,183,10,0,20,49,6,1,0
2021-03-03,195,11,0,14,56,6,1,0
2021-03-04,174,6,0,25,61,5,1,0
2021-03-05,194,8,0,22,68,2,1,0
2021-03-06,214,8,0,26,65,4,1,0
2021-03-07,185,6,4,31,63,9,1,0
2021-03-08,205,11,1,36,62,8,1,1
2021-03-09,220,16,2,33,70,7,1,0
2021-03-10,228,10,4,24,68,19,1,0
2021-03-11,238,15,0,23,67,10,1,0
2021-03-12,212,3,0,19,64,7,1,0
2021-03-13,211,2,0,17,71,6,1,0
2021-03-14,328,6,0,22,116,10,2,0
2021-03-15,170,3,3,24,45,8,2,0
2021-03-16,208,4,0,20,53,9,2,0
2021-03-17,214,6,3,25,57,4,1,0
2021-03-18,205,6,5,30,74,4,1,0
2021-03-19,189,5,0,17,62,3,1,1
2021-03-20,213,1,0,21,65,4,1,0
2021-03-21,202,9,0,16,53,4,1,0
2021-03-22,200,15,1,28,54,2,1,0
2021-03-23,249,10,0,23,57,4,1,0
2021-03-24,230,9,0,33,71,17,1,0
2021-03-25,259,8,4,38,74,16,1,0
2021-03-26,270,7,0,33,78,14,1,1
2021-03-27,263,11,0,33,69,4,1,3
2021-03-28,251,8,0,19,61,11,1,0
2021-03-29,261,15,0,21,57,7,1,0
2021-03-30,273,11,0,17,65,11,1,0
2021-03-31,247,17,1,30,64,10,1,1
2021-04-01,269,10,0,26,67,12,2,0
2021-04-02,248,6,0,16,71,14,1,2
2021-04-03,253,3,0,15,74,13,1,1
2021-04-04,258,5,0,20,82,7,1,3
2021-04-05,251,7,6,26,72,12,1,2
2021-04-06,271,17,2,49,75,10,1,0
2021-04-07,277,8,0,39,78,16,1,1
2021-04-08,281,10,0,39,76,10,2,0
2021-04-09,288,8,0,49,75,17,1,0
2021-04-10,281,6,9,32,70,14,2,0
2021-04-11,276,7,1,30,67,9,2,1
2021-04-12,271,8,0,28,70,13,1,0
2021-04-13,278,8,0,19,72,11,1,0
2021-04-14,301,7,0,20,72,15,1,0
2021-04-15,313,10,0,43,80,18,1,0
2021-04-16,322,4,0,19,77,8,1,3
2021-04-17,297,4,0,27,71,4,1,4
2021-04-18,284,4,0,21,83,7,1,5
2021-04-19,305,12,0,29,80,14,1,3
2021-04-20,326,9,0,35,78,14,1,3
2021-04-21,292,12,3,32,81,14,1,0
2021-04-22,304,14,0,32,82,11,1,0
2021-04-23,317,13,5,22,86,11,2,1
2021-04-24,299,7,5,19,82,12,2,2
2021-04-25,291,9,0,21,85,9,2,0
2021-04-26,295,5,0,21,77,15,1,1
2021-04-27,311,15,3,22,78,14,2,0
2021-04-28,305,7,2,21,77,15,2,1
2021-04-29,344,10,3,29,66,19,2,1
2021-04-30,334,3,0,22,72,11,2,1
2021-05-01,328,3,0,22,75,13,2,2
2021-05-02,331,5,0,28,77,7,2,3
2021-05-03,335,8,0,39,79,15,2,2
2021-05-04,332,14,1,36,74,15,1,1
2021-05-05,339,13,1,22,80,10,3,1
2021-05-06,320,12,0,23,73,13,2,5
2021-05-07,342,9,1,35,70,7,6,8
2021-05-08,330,6,0,20,76,10,4,9
2021-05-09,308,3,0,17,71,12,5,13
2021-05-10,329,12,1,26,62,12,3,7
2021-05-11,320,7,1,23,75,10,4,7
2021-05-12,309,17,0,25,71,10,5,6
2021-05-13,329,10,0,27,72,13,3,4
2021-05-14,354,9,0,21,77,19,6,5
2021-05-15,338,6,0,20,80,14,10,5
2021-05-16,317,12,0,21,78,15,10,6
2021-05-17,339,8,0,24,71,15,4,5
2021-05-18,333,6,3,28,83,11,5,2
2021-05-19,323,8,0,35,75,14,4,6
2021-05-20,341,13,0,23,77,13,6,6
2021-05-21,349,4,2,28,77,18,9,5
2021-05-22,326,9,4,21,84,17,6,5
2021-05-23,318,6,4,19,78,16,5,7
2021-05-24,304,4,2,12,75,19,5,6
2021-05-25,286,11,0,21,63,13,9,9
2021-05-26,322,13,1,20,74,15,7,9
2021-05-27,334,11,1,29,71,21,11,6
2021-05-28,331,9,3,27,73,17,6,12
2021-05-29,334,3,4,20,79,12,6,19
2021-05-30,303,5,3,23,67,12,13,14
2021-05-31,317,7,2,28,70,16,9,12
2021-06-01,329,7,0,23,72,13,7,7
2021-06-02,324,21,6,19,62,16,5,6
2021-06-03,336,14,4,30,77,16,2,10
2021-06-04,338,6,0,23,83,12,2,13
2021-06-05,316,7,0,26,69,18,4,15
2021-06-06,313,14,0,24,89,15,3,17
2021-06-07,320,13,0,27,84,26,2,15
2021-06-08,328,13,2,31,80,15,6,8
2021-06-09,332,9,1,33,81,10,5,8
2021-06-10,339,10,0,33,84,18,3,8
2021-06-11,321,6,0,39,82,20,5,18
2021-06-12,301,4,0,19,86,28,3,23
2021-06-13,306,10,0,25,84,18,5,26
2021-06-14,298,8,0,47,82,13,3,15
2021-06-15,323,14,0,27,78,16,4,6
2021-06-16,327,16,0,33,87,9,6,8
2021-06-17,330,17,9,26,84,13,8,25
2021-06-18,343,10,0,38,89,7,5,25
2021-06-19,332,6,0,36,92,9,7,36
2021-06-20,316,3,0,22,85,9,7,37
2021-06-21,290,7,5,24,91,18,6,11
2021-06-22,324,9,0,34,87,13,3,6
2021-06-23,327,6,0,23,91,13,4,11
2021-06-24,345,10,0,36,95,13,5,33
2021-06-25,329,4,4,27,90,14,6,35
2021-06-26,311,6,0,18,86,20,6,41
2021-06-27,301,7,0,21,83,15,5,52
2021-06-28,322,8,1,30,82,11,7,29
2021-06-29,319,17,7,35,72,12,6,25
2021-06-30,297,16,2,37,71,19,4,16
2021-07-01,316,9,0,31,73,9,5,48
2021-07-02,304,7,0,33,75,12,4,40
2021-07-03,314,7,0,28,80,15,6,44
2021-07-04,309,12,0,33,82,12,5,43
2021-07-05,316,9,1,31,90,13,6,23
2021-07-06,338,14,0,38,80,14,8,19
2021-07-07,341,17,3,43,86,15,7,26
2021-07-08,356,15,0,48,85,17,4,23
2021-07-09,348,10,0,45,88,20,8,40
2021-07-10,333,12,0,39,78,13,9,56
2021-07-11,345,16,0,51,80,14,6,52
2021-07-12,336,16,0,35,79,11,12,31
2021-07-13,358,14,0,53,75,14,11,26
2021-07-14,363,17,1,31,76,17,8,29
2021-07-15,364,10,0,27,72,23,15,44
2021-07-16,367,3,0,27,74,19,9,43
2021-07-17,337,10,0,28,84,18,8,58
2021-07-18,337,11,0,29,79,23,5,60
2021-07-19,351,10,0,39,76,18,10,30
2021-07-20,349,13,0,43,81,25,10,34
2021-07-21,358,14,1,53,80,21,7,31
2021-07-22,361,12,0,42,89,16,9,55
2021-07-23,368,5,0,45,89,17,10,53
2021-07-24,375,3,0,26,87,14,12,65
2021-07-25,356,8,6,25,81,19,11,65
2021-07-26,345,11,0,29,80,19,12,32
2021-07-27,357,13,0,49,86,19,17,36
2021-07-28,366,21,4,41,83,18,12,37
2021-07-29,347,12,0,45,85,14,10,36
2021-07-30,368,11,0,37,85,14,4,62
2021-07-31,370,12,0,26,84,21,8,59
2021-08-01,346,14,0,22,89,18,11,54
2021-08-02,345,10,0,20,82,20,15,33
2021-08-03,344,12,0,32,79,24,13,29
2021-08-04,351,16,0,37,80,24,4,35
2021-08-05,337,10,1,25,81,25,10,44
2021-08-06,366,12,0,32,77,26,14,47
2021-08-07,356,6,0,33,80,14,7,53
2021-08-08,337,8,0,29,78,16,10,55
2021-08-09,361,14,0,39,71,23,16,35
2021-08-10,354,14,0,45,72,18,16,39
2021-08-11,341,20,0,46,77,20,11,37
2021-08-12,362,16,0,33,72,24,8,47
2021-08-13,354,14,0,41,71,27,15,60
2021-08-14,360,7,0,31,72,22,13,58
2021-08-15,340,6,0,27,74,24,16,60
2021-08-16,331,9,0,30,81,22,18,39
2021-08-17,334,10,2,34,81,21,10,37
2021-08-18,340,20,3,29,78,20,9,42
2021-08-19,340,12,1,20,83,25,10,49
2021-08-20,358,8,0,36,80,27,13,44
2021-08-21,340,11,0,36,85,24,16,62
2021-08-22,336,9,0,20,85,22,10,54
2021-08-23,335,9,4,32,78,19,12,30
2021-08-24,316,7,1,37,90,25,13,33
2021-08-25,340,15,3,33,83,23,13,39
2021-08-26,345,13,2,39,88,28,7,48
2021-08-27,342,13,0,33,93,23,10,50
2021-08-28,362,5,0,19,83,18,11,54
2021-08-29,331,7,0,21,82,20,10,49
2021-08-30,341,10,4,31,88,20,5,34
2021-08-31,354,13,0,35,82,21,3,34
2021-09-01,341,16,4,31,79,19,6,40
2021-09-02,348,11,6,36,81,19,7,44
2021-09-03,360,14,3,35,86,27,4,57
2021-09-04,361,7,1,26,85,18,7,65
2021-09-05,345,4,2,25,83,20,7,66
2021-09-06,348,6,3,30,92,17,7,33
2021-09-07,354,13,0,30,82,23,9,31
2021-09-08,348,12,3,37,81,22,10,22
2021-09-09,367,13,2,28,78,23,6,32
2021-09-10,369,15,0,35,81,20,11,39
2021-09-11,348,10,4,24,70,19,11,46
2021-09-12,367,16,10,46,75,25,12,54
2021-09-13,374,12,2,35,74,15,10,35
2021-09-14,381,12,0,39,70,21,9,32
2021-09-15,364,16,0,45,65,16,8,23
2021-09-16,387,7,0,27,63,18,14,38
2021-09-17,375,6,0,35,59,16,15,36
2021-09-18,344,5,0,30,68,17,15,54
2021-09-19,340,10,0,27,61,19,11,73
2021-09-20,358,12,0,34,68,14,13,24
2021-09-21,345,8,0,41,70,23,7,22
2021-09-22,318,15,2,31,72,19,6,29
2021-09-23,340,15,0,45,74,18,6,28
2021-09-24,334,5,0,38,81,14,10,35
2021-09-25,323,7,0,26,83,17,16,52
2021-09-26,314,5,0,27,79,25,9,40
2021-09-27,328,1,0,43,78,22,8,14
2021-09-28,351,7,0,41,80,26,9,13
2021-09-29,363,6,0,45,79,32,10,12
2021-09-30,368,5,0,38,78,25,7,21
2021-10-01,363,9,1,39,88,23,8,23
2021-10-02,359,5,0,29,87,17,8,33
2021-10-03,331,6,0,30,82,13,7,45
2021-10-04,342,8,2,26,88,20,7,26
2021-10-05,340,12,0,36,87,23,6,18
2021-10-06,343,8,0,46,91,17,5,13
2021-10-07,344,9,0,50,90,31,5,18
2021-10-08,360,4,0,33,82,23,5,24
2021-10-09,340,4,0,25,77,15,6,41
2021-10-10,349,4,0,24,75,20,3,32
2021-10-11,333,6,0,17,85,14,4,21
2021-10-12,357,5,0,28,87,17,4,12
2021-10-13,335,11,0,29,85,20,4,13
2021-10-14,349,12,0,36,78,16,4,16
2021-10-15,361,9,0,30,86,15,6,17
2021-10-16,365,7,0,36,88,13,4,19
2021-10-17,318,12,0,30,73,22,4,17
2021-10-18,331,12,2,56,72,24,4,13
2021-10-19,384,7,0,38,71,25,2,12
2021-10-20,378,12,0,40,72,25,2,13
2021-10-21,387,6,0,38,67,18,1,9
2021-10-22,372,14,2,32,73,27,2,10
2021-10-23,403,15,0,31,72,23,5,10
2021-10-24,365,6,0,34,79,28,2,20
2021-10-25,366,9,4,48,72,19,1,4
2021-10-26,355,13,0,34,76,28,0,9
2021-10-27,335,16,0,16,62,23,3,8
2021-10-28,362,10,0,32,74,17,2,8
2021-10-29,378,4,0,43,76,18,1,10
2021-10-30,360,3,0,28,64,26,0,9
2021-10-31,352,2,0,21,75,16,0,5
2021-11-01,358,3,0,39,81,18,0,2
2021-11-02,360,5,1,30,83,17,0,3
2021-11-03,361,10,1,36,71,13,0,0
2021-11-04,355,7,5,31,68,15,0,0
2021-11-05,362,10,2,30,77,17,1,0
2021-11-06,356,8,0,22,78,15,1,1
2021-11-08,267,9,3,29,72,13,1,0
2021-11-09,297,5,2,39,68,12,1,2
2021-11-10,335,11,0,33,69,21,0,1
2021-11-11,330,10,0,34,76,14,0,4
2021-11-12,304,7,2,34,79,13,2,1
2021-11-13,302,4,0,24,75,12,1,0
2021-11-14,312,5,0,21,81,14,2,1
2021-11-15,321,7,3,40,81,22,1,0
2021-11-16,334,5,3,39,80,11,1,0
2021-11-17,351,12,5,40,77,16,3,0
2021-11-18,346,17,1,34,85,19,2,0
2021-11-19,328,7,0,22,84,20,0,1
2021-11-20,313,4,0,20,75,16,0,1
2021-11-21,312,4,0,27,85,15,2,1
2021-11-22,310,3,0,28,82,14,0,0
2021-11-23,346,6,0,34,86,13,0,0
2021-11-24,360,9,0,36,85,15,0,0
2021-11-25,364,4,0,40,92,16,0,1
2021-11-26,369,7,0,26,78,10,0,1
2021-11-27,348,9,2,27,81,18,0,2
2021-11-28,339,6,0,19,79,13,0,1
2021-11-29,347,11,5,29,71,11,0,0
2021-11-30,345,9,0,37,74,19,0,0
2021-12-01,346,16,0,26,71,12,0,0
2021-12-02,355,17,3,38,83,12,0,0
2021-12-03,354,16,0,26,77,14,0,2
2021-12-04,330,9,0,21,78,11,0,2
2021-12-05,335,11,0,25,80,13,2,4
2021-12-06,328,7,4,18,75,11,0,0
2021-12-07,331,12,2,20,83,9,0,0
2021-12-08,351,14,0,37,83,15,0,0
2021-12-09,355,13,0,16,89,10,0,0
2021-12-10,358,5,3,28,79,6,0,1
2021-12-11,340,6,0,19,73,13,0,3
2021-12-12,333,2,0,21,73,15,1,4
2021-12-13,336,8,0,27,85,14,0,0
2021-12-14,355,10,0,31,87,13,0,1
2021-12-15,358,8,0,20,88,12,0,3
2021-12-16,366,18,0,25,91,13,0,1
2021-12-17,372,18,0,29,82,15,0,1
2021-12-18,342,2,0,20,76,14,0,1
2021-12-19,323,7,0,26,87,16,0,2
2021-12-20,325,5,0,17,86,15,0,0
2021-12-21,364,6,0,38,83,11,1,0
2021-12-22,339,6,0,38,73,12,0,4
2021-12-23,336,4,0,20,65,14,0,0
2021-12-24,314,1,0,13,72,8,0,0
2021-12-25,297,0,0,10,78,8,0,0
2021-12-26,278,0,0,16,73,6,0,0
2021-12-27,280,4,0,11,78,6,0,0
2021-12-28,294,4,0,23,82,7,0,0
2021-12-29,300,6,0,25,84,7,0,0
2021-12-30,306,4,0,27,78,6,0,0
2021-12-31,307,6,0,18,76,8,0,0
2022-01-01,212,0,0,6,54,1,0,0
2021-11-07,332,7,0,23,76,18,2,3
2022-01-02,160,0,0,3,39,1,0,0
2022-01-03,126,0,0,0,33,0,0,0
2022-01-04,96,0,0,0,26,0,0,0
2022-01-05,77,0,0,0,18,0,0,0
2022-01-06,60,0,0,0,11,0,0,0
2022-01-07,51,0,0,0,6,0,0,0
2022-01-08,40,0,0,0,4,0,0,0
2022-01-09,23,0,0,0,3,0,0,0
2022-01-10,17,0,0,0,3,0,0,0
2022-01-11,14,0,0,0,2,0,0,0
2022-01-12,12,0,0,0,2,0,0,0
2022-01-13,11,0,0,0,1,0,0,0
2022-01-14,10,0,0,0,1,0,0,0
2022-01-15,9,0,0,0,1,0,0,0
2022-01-16,9,0,0,0,0,0,0,0
2022-01-17,9,0,0,0,0,0,0,0
2022-01-18,9,0,0,0,0,0,0,0
2022-01-19,9,0,0,0,0,0,0,0
2022-01-20,8,0,0,0,0,0,0,0
2022-01-21,7,0,0,0,0,0,0,0
2022-01-22,6,0,0,0,0,0,0,0
2022-01-23,6,0,0,0,0,0,0,0
2022-01-24,6,0,0,0,0,0,0,0
2022-01-25,6,0,0,0,0,0,0,0
2022-01-26,6,0,0,0,0,0,0,0
2022-01-27,4,0,0,0,0,0,0,0
2022-01-28,3,0,0,0,0,0,0,0
2022-01-29,2,0,0,0,0,0,0,0
2022-01-30,1,0,0,0,0,0,0,0
2022-01-31,1,0,0,0,0,0,0,0
2022-02-01,1,0,0,0,0,0,0,0
2022-02-02,1,0,0,0,0,0,0,0
2022-02-03,1,0,0,0,0,0,0,0
2022-02-04,1,0,0,0,0,0,0,0
2022-02-05,1,0,0,0,0,0,0,0
2022-02-06,1,0,0,0,0,0,0,0
2022-02-07,1,0,0,0,0,0,0,0
2022-02-08,1,0,0,0,0,0,0,0
2022-02-09,1,0,0,0,0,0,0,0
2022-02-10,1,0,0,0,0,0,0,0
2022-02-11,1,0,0,0,0,0,0,0
2022-02-12,1,0,0,0,0,0,0,0
2022-02-13,1,0,0,0,0,0,0,0
2022-02-14,1,0,0,0,0,0,0,0
2022-02-15,1,0,0,0,0,0,0,0
2022-02-16,1,0,0,0,0,0,0,0
